iri,label,typeLabel,country
http://www.wikidata.org/entity/Q112169820,Castello Barbavara,architectural ensemble | castle,Italy
http://www.wikidata.org/entity/Q1014184,Burg Suntheim,castle,Germany
http://www.wikidata.org/entity/Q1014440,Burg Wahrberg,castle | Ortsteil,Germany
http://www.wikidata.org/entity/Q28001098,Lauria's Castle,castle,Italy
http://www.wikidata.org/entity/Q14491441,Messancy Castle,castle,Belgium
http://www.wikidata.org/entity/Q22969943,Castillo de Alcántara,castle,Spain
http://www.wikidata.org/entity/Q2629344,Berezhany Castle,castle,Ukraine
http://www.wikidata.org/entity/Q78661392,Château Saint-Gérald,castle,France
http://www.wikidata.org/entity/Q678714,Berwick Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2971818,Château du Rouvoltz,castle,France
http://www.wikidata.org/entity/Q1013169,Burg Mühlberg,castle,Germany
http://www.wikidata.org/entity/Q67014392,Castello D' Ondena,castle,Italy
http://www.wikidata.org/entity/Q2971392,Château de la Sayette,castle,France
http://www.wikidata.org/entity/Q3660957,Castell de Serra,castle,Spain
http://www.wikidata.org/entity/Q15279294,Cluny Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2970334,Quérigut Castle,castle,France
http://www.wikidata.org/entity/Q3662464,Amantea Caslte,castle,Italy
http://www.wikidata.org/entity/Q20597098,Maes Celyn Motte,castle | motte,United Kingdom
http://www.wikidata.org/entity/Q1819254,Château de la Madeleine,castle,France
http://www.wikidata.org/entity/Q113303921,Castello di Castelnuovo,castle,Italy
http://www.wikidata.org/entity/Q282646,Château de Saint-Ulrich,castle,France
http://www.wikidata.org/entity/Q105488142,Momjan Castle,castle,Croatia
http://www.wikidata.org/entity/Q24661314,Fleet Motte,castle,United Kingdom
http://www.wikidata.org/entity/Q106077069,Castello e chiesa di Sant'Aldebrando a Sorrivoli,castle,Italy
http://www.wikidata.org/entity/Q108535678,Castle of Tournai,castle,Belgium
http://www.wikidata.org/entity/Q15940436,Château de Noironte,castle,France
http://www.wikidata.org/entity/Q83719432,Château fort de Montfermier,castle,France
http://www.wikidata.org/entity/Q1011980,Château de Guirbaden,castle,France
http://www.wikidata.org/entity/Q12061481,Margam Castle,castle | country house,United Kingdom
http://www.wikidata.org/entity/Q2970021,Château de Montlhéry,castle,France
http://www.wikidata.org/entity/Q97632514,Castillo de Osunilla,castle,Spain
http://www.wikidata.org/entity/Q111525453,Castello di Rocca d'Evandro,castle,Italy
http://www.wikidata.org/entity/Q2971853,Château du Vouchot,castle,France
http://www.wikidata.org/entity/Q19406851,Castellas de Montpeyroux,castle,France
http://www.wikidata.org/entity/Q43135653,Torre de la Cebada,monument | castle,Spain
http://www.wikidata.org/entity/Q90525762,Burg Kastellatz,castle,Italy
http://www.wikidata.org/entity/Q33224565,Schloß Rheingrafenstein,castle,Germany
http://www.wikidata.org/entity/Q55499120,Rēzekne Castle,castle,Latvia
http://www.wikidata.org/entity/Q7974997,Wattlesborough Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1014558,Burg Wersau,castle,Germany
http://www.wikidata.org/entity/Q3662751,Fieschi Castle,castle,Italy
http://www.wikidata.org/entity/Q24661403,Abbey Flatts,castle,United Kingdom
http://www.wikidata.org/entity/Q1013216,Burg Neidenstein,castle,Germany
http://www.wikidata.org/entity/Q1012207,Burg Hattenburg,castle,Germany
http://www.wikidata.org/entity/Q117813709,Castello Oldofredi,castle,Italy
http://www.wikidata.org/entity/Q98351494,Cultural heritage D-1-8136-0032 in Weyarn,castle | Bodendenkmal | parish church | chapel | feature | preceding structure,Germany
http://www.wikidata.org/entity/Q1011308,Calvörde Castle,castle,Germany
http://www.wikidata.org/entity/Q842129,Castillo de Suel,monument | castle,Spain
http://www.wikidata.org/entity/Q3662348,Orsini-Colonna Castle,castle | rocca,Italy
http://www.wikidata.org/entity/Q17849046,Tinnis Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q39006623,Overton Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1049237,Puente del Congosto Castle,castle,Spain
http://www.wikidata.org/entity/Q2968590,Bolsover Castle,castle | historic house museum,United Kingdom
http://www.wikidata.org/entity/Q582885,Château du Haut Rosay,castle,France
http://www.wikidata.org/entity/Q113583494,Castello di Tecchiena,castle | monastic grange,Italy
http://www.wikidata.org/entity/Q41399208,Pavillon,castle,Germany
http://www.wikidata.org/entity/Q213362,Castle of Elvas,castle | cultural heritage,Portugal
http://www.wikidata.org/entity/Q15944469,Château de la Chapelle Bellouin,castle,France
http://www.wikidata.org/entity/Q60458762,Schloss Rechenberg,castle,Germany
http://www.wikidata.org/entity/Q41279894,III. Burgfriedenssäule Landshut,castle,Germany
http://www.wikidata.org/entity/Q1012805,Burg Lahr,castle,Germany
http://www.wikidata.org/entity/Q21294358,Fortifications of Rouen,castle,France
http://www.wikidata.org/entity/Q1014047,Burg Stadeck,castle,Austria
http://www.wikidata.org/entity/Q59771125,Castell de Creu,castle,France
http://www.wikidata.org/entity/Q3662856,St Mawes Castle,castle | fort,United Kingdom
http://www.wikidata.org/entity/Q17595861,castle of Hostoles,castle,Spain
http://www.wikidata.org/entity/Q102226536,Lagunas Rubias Castle,castle | archaeological site,Spain
http://www.wikidata.org/entity/Q2969996,Château de Montferrand,castle | château,France
http://www.wikidata.org/entity/Q367781,Rudkhan Castle,castle | cultural property,Iran
http://www.wikidata.org/entity/Q5932655,"Kafar Qaleh, Mehdishahr",castle,Iran
http://www.wikidata.org/entity/Q18289464,Castle Vasio,castle,Italy
http://www.wikidata.org/entity/Q1014534,Wellheim Castle,castle,Germany
http://www.wikidata.org/entity/Q23504471,Castell de Calmella,castle,France
http://www.wikidata.org/entity/Q2971826,Château du Solier,castle,France
http://www.wikidata.org/entity/Q7859519,Twthill Castle,motte-and-bailey castle | castle,United Kingdom
http://www.wikidata.org/entity/Q2333115,Château d'Eymet,castle | château,France
http://www.wikidata.org/entity/Q38280079,Castle of Pythio,castle,Greece
http://www.wikidata.org/entity/Q1014419,Burg Vohenstein,castle,Germany
http://www.wikidata.org/entity/Q97288891,Mirador del Castillo,castle | archaeological site,Spain
http://www.wikidata.org/entity/Q108750926,Castle of Akontisma,castle,Greece
http://www.wikidata.org/entity/Q17402098,Château de Montmorin,castle,France
http://www.wikidata.org/entity/Q2970628,Château de Sanvensa,castle,France
http://www.wikidata.org/entity/Q30582946,Grabiny Castle,Ordensburg | castle | chapel,Poland
http://www.wikidata.org/entity/Q8342644,Castell de la Tallada,castle,Spain
http://www.wikidata.org/entity/Q28086724,Encomienda Castle,castle,Spain
http://www.wikidata.org/entity/Q24661269,Hartley settlement,castle | historical settlement,United Kingdom
http://www.wikidata.org/entity/Q78661015,Château de Montlaur,castle,France
http://www.wikidata.org/entity/Q113292484,Castle of Montasico,castle,Italy
http://www.wikidata.org/entity/Q3662720,Castello di Monte Antico,castle,Italy
http://www.wikidata.org/entity/Q2559434,Wenigenburg (Gudensberg),castle,Germany
http://www.wikidata.org/entity/Q5757744,Castillo de las Arguijuelas de Arriba,castle,Spain
http://www.wikidata.org/entity/Q2154099,Ringwall Hünenkeller,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q4850752,Balfour Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q83719477,Château de Nieul,castle,France
http://www.wikidata.org/entity/Q5314101,Dunaverty Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q2970503,Château de Saint-Denis-en-Bugey,castle,France
http://www.wikidata.org/entity/Q4819381,Auchen Castle Hotel,castle,United Kingdom
http://www.wikidata.org/entity/Q1013695,Burg Rode,castle,Germany
http://www.wikidata.org/entity/Q112169834,Castello di Bascapè,castle,Italy
http://www.wikidata.org/entity/Q29884643,Castello Cattaneo,architectural structure | castle,Switzerland
http://www.wikidata.org/entity/Q15940085,Château du Cuchet,castle,France
http://www.wikidata.org/entity/Q1014489,Burg Wartenberg (Geisingen),castle,Germany
http://www.wikidata.org/entity/Q4193351,Zolotyy Potik Castle,castle,Ukraine | Austria-Hungary | Austrian Empire
http://www.wikidata.org/entity/Q112322951,Castello di Collemancio,castle,Italy
http://www.wikidata.org/entity/Q1876458,Château des Rois ducs,castle | château,France
http://www.wikidata.org/entity/Q55831432,Castello di Mola,castle,Italy
http://www.wikidata.org/entity/Q5050022,Castle Caulfield,castle,United Kingdom
http://www.wikidata.org/entity/Q3662849,Castello di Rovasenda,castle,Italy
http://www.wikidata.org/entity/Q18003839,Castell de Fonolleres,castle,Spain
http://www.wikidata.org/entity/Q1011480,Burg Dorndiel,castle,Germany
http://www.wikidata.org/entity/Q2736607,Agel Castle,castle,France
http://www.wikidata.org/entity/Q4859982,Barclosh Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q24659826,Cae Wall Wood Motte,motte-and-bailey castle | castle | motte,United Kingdom
http://www.wikidata.org/entity/Q3276850,Castillo de San Romualdo,monument | castle,Spain
http://www.wikidata.org/entity/Q113378643,Castello,castle,Italy
http://www.wikidata.org/entity/Q2175464,Ruine Untereggingen,castle,Germany
http://www.wikidata.org/entity/Q2969052,Château de Coulans,castle,France
http://www.wikidata.org/entity/Q85824533,Agazzano Castle,castle,Italy
http://www.wikidata.org/entity/Q15132675,Turmhügel Hechenberg,motte-and-bailey castle | castle | Bodendenkmal,Germany
http://www.wikidata.org/entity/Q8342580,Castell de Tona,castle,Spain
http://www.wikidata.org/entity/Q115564082,Rehstein,castle,France
http://www.wikidata.org/entity/Q24659573,Great Castle Head,castle | promontory fort | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q23928452,Castello di Santa Maria Coghinas,castle,Italy
http://www.wikidata.org/entity/Q866154,Haapsalu Castle,destroyed building or structure | castle,Estonia
http://www.wikidata.org/entity/Q38598432,Dinweilir,castle,United Kingdom
http://www.wikidata.org/entity/Q15123231,Obere Burg (Zwingenberg),castle,Germany
http://www.wikidata.org/entity/Q29891329,Château de la Roche,castle | architectural structure | fortified house,Switzerland
http://www.wikidata.org/entity/Q108664930,Kastellorizo Castle,castle,Greece
http://www.wikidata.org/entity/Q15660316,Château de Verreux,castle,France
http://www.wikidata.org/entity/Q8342664,Castell del Piló,monument | castle,Spain
http://www.wikidata.org/entity/Q115309199,Saint-Germain Castle,castle,Germany
http://www.wikidata.org/entity/Q17596792,Castell del Bullidor,castle,Spain
http://www.wikidata.org/entity/Q30232096,Gorica Castle,castle | historic site,Albania
http://www.wikidata.org/entity/Q5757515,Castillo de Petralata,castle,Spain
http://www.wikidata.org/entity/Q15943739,Château de Courseulles,castle | château,France
http://www.wikidata.org/entity/Q2520943,Sverresborg,castle,Norway
http://www.wikidata.org/entity/Q2043012,Spontin Castle,castle,Belgium
http://www.wikidata.org/entity/Q251766,Strassberg Castle,castle | castle ruin,Switzerland
http://www.wikidata.org/entity/Q2970946,Château de Vermoise,castle,France
http://www.wikidata.org/entity/Q17595911,Castell de Bar,castle,Spain
http://www.wikidata.org/entity/Q41246391,Ensemble Burgberg und Markt Lupburg,castle,Germany
http://www.wikidata.org/entity/Q16329492,Mouchli Castle,castle,Greece
http://www.wikidata.org/entity/Q8024581,Windsor Castle Royal Tattoo,castle,United Kingdom
http://www.wikidata.org/entity/Q2664402,Burg Obernheim,castle,Germany
http://www.wikidata.org/entity/Q122217044,Cilgerran Castle Additional Area,castle,United Kingdom
http://www.wikidata.org/entity/Q70599805,Kasteel van Watou,castle,Belgium
http://www.wikidata.org/entity/Q1013629,Burg Reichenstein,castle,Germany
http://www.wikidata.org/entity/Q1014571,Burg Wettenberg,castle,Germany
http://www.wikidata.org/entity/Q1453024,Palais Schönburg,castle | palace,Austria
http://www.wikidata.org/entity/Q24937864,Castle of Roccalanzona,castle,Italy
http://www.wikidata.org/entity/Q83718403,Château du Soudun,castle | château,France
http://www.wikidata.org/entity/Q21074586,Château de Cassaigne,castle,France
http://www.wikidata.org/entity/Q17596410,Castell de Mont-ros,castle,Spain
http://www.wikidata.org/entity/Q28497197,Château du Val,castle,France
http://www.wikidata.org/entity/Q5757677,Castle of Vegallera,castle,Spain
http://www.wikidata.org/entity/Q665611,Burg Seebenstein,castle,Austria
http://www.wikidata.org/entity/Q78661070,Château de Pépinès,castle,France
http://www.wikidata.org/entity/Q1013012,Burg Lohr,castle,Germany
http://www.wikidata.org/entity/Q2240167,Château de Bailleul,castle,France
http://www.wikidata.org/entity/Q2968381,Château d'Épierre (Ain),castle,France
http://www.wikidata.org/entity/Q5945166,Milajerd Castle,castle,Iran
http://www.wikidata.org/entity/Q2377402,Château de Grandchamp,castle,France
http://www.wikidata.org/entity/Q15108415,Burgstall Menburg,castle | archaeological site,Germany
http://www.wikidata.org/entity/Q2970260,Château de Poncin,castle,France
http://www.wikidata.org/entity/Q11913057,Castell de Montargull,castle,Spain
http://www.wikidata.org/entity/Q28670512,Castello Ginami-Buccelleni,castle,Italy
http://www.wikidata.org/entity/Q1013815,Burg Salzhofen,castle,Germany
http://www.wikidata.org/entity/Q15790318,Burg Allersburg,castle,Germany
http://www.wikidata.org/entity/Q113366487,Castello Reynaudi,castle,Italy
http://www.wikidata.org/entity/Q2971437,Castle of Maqueda,monument | castle,Spain
http://www.wikidata.org/entity/Q67772269,Mittlere Erlinsburg,castle,Switzerland
http://www.wikidata.org/entity/Q1011122,Burg Borken,castle,Germany
http://www.wikidata.org/entity/Q30741155,Château de la Bretauche,castle,France
http://www.wikidata.org/entity/Q12803455,Old Castle,castle,Slovenia
http://www.wikidata.org/entity/Q24660486,Llanvaches Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q1723933,Kansteinburg,castle,Germany
http://www.wikidata.org/entity/Q628587,Château de Rognac,castle | château,France
http://www.wikidata.org/entity/Q17624847,Château de Stoerenbourg,castle,France
http://www.wikidata.org/entity/Q9386757,Castle in Warta Bolesławiecka,castle,Poland
http://www.wikidata.org/entity/Q5246061,Dean Castle,castle | military museum | local authority museum,United Kingdom
http://www.wikidata.org/entity/Q41375781,Ensemble Altstadt Hilpoltstein mit Burg,castle,Germany
http://www.wikidata.org/entity/Q15106412,Alte Burg,castle,Germany
http://www.wikidata.org/entity/Q56319223,Castillo de Miravete,castle,Spain
http://www.wikidata.org/entity/Q6407895,Killowen Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q24941211,Castello di Correggio Micheli,castle,Italy
http://www.wikidata.org/entity/Q24660028,Haresfield Mount,castle,United Kingdom
http://www.wikidata.org/entity/Q21530304,Castell de Castellbisbal,castle,Spain
http://www.wikidata.org/entity/Q1478826,Niederpleiser Niederungsmotte,castle,Germany
http://www.wikidata.org/entity/Q15790344,Burg Landeskron,castle,Germany
http://www.wikidata.org/entity/Q2341945,Barroux Castle,castle | château,France
http://www.wikidata.org/entity/Q5757769,Castle of Asmesnal,castle,Spain
http://www.wikidata.org/entity/Q5313791,Dumfries Castle,castle,United Kingdom
http://www.wikidata.org/entity/Q15790370,Setterich Castle,castle,Germany
http://www.wikidata.org/entity/Q17671905,Shrawardine Castle,motte-and-bailey castle | castle | shell keep | archaeological site,United Kingdom
http://www.wikidata.org/entity/Q1011506,Burg Dürboslar,castle,Germany
http://www.wikidata.org/entity/Q55182058,Castello Caetani,castle,Italy
http://www.wikidata.org/entity/Q17596186,Castell de Ferran,castle,Spain
http://www.wikidata.org/entity/Q110839294,Castle Alt-Wildon,castle,Austria
http://www.wikidata.org/entity/Q78661032,Château de Montséret,castle,France
http://www.wikidata.org/entity/Q2967839,Château Bayard,castle | winery,France
http://www.wikidata.org/entity/Q9704238,Inch Castle,castle,United Kingdom
